judul,abstrak,fakultas,bahasa,keywords,link
SIFAT FISIK DAN ORGANOLEPTIK VELVA SIRSAK DENGAN PENAMBAHAN CMC DAN MAIZENA,"Buah sirsak adalah salah satu buah yang dapat dijumpai di Negara yang beriklim tropis salah satunya yaitu di Negara Indonesia. Pada umumnya, buah sirsak diambil daging buahnya. Daging buah yang memiliki warna putih ini digunakan sebagai bahan produksi untuk dikonsumsi. Buah sirsak mengandung banyak air maka sirsak mempunyai umur simpan yang relatif pendek karena buah sirsak mudah membusuk. Untuk memanfaatkan buah sirsak agar memiliki umur simpan yang lebih lama serta meningkatkan nilai ekonomis maka diperlukan pengolahan lebih lanjut yaitu dengan membuat velva sirsak. Velva adalah salah satu jenis makanan pencuci mulut yang terbuat dari campuran bubur buah, gula dan bahan penstabil dan dibekukan dengan alat pembeku es krim. Penggunaan buah sirsak sebagai bahan baku velva merupakan diversifikasi produk pangan dan memberikan nilai tambah bagi buah sirsak yang mudah membusuk karena kandungan air yang tinggi. Velva sirsak menggunakan puree buah sirsak sebagai bahan utama. Velva dipengaruhi oleh jenis dan jumlah bahan penstabil maupun bahan pengisi yang ditambahkan. Pembuatan velva sirsak ini menggunakan tambahan konsentrasi CMC sebagai bahan penstabil dan maizena sebagai bahan pengisi. Penggunaan bahan penstabil dan pengisi memerlukan perbandingan tertentu untuk menghasilkan velva sirsak dengan cita rasa yang lembut. Hal ini dikarenakan jika penggunaan CMC dan maizena yang berlebihan mengakibatkan flavour buah kurang terasa, tetapi jika penggunaan CMC dan maizena yang kurang, maka dapat menyebabkan teksturnya keras. Penelitian ini bertujuan untuk mengetahui pengaruh konsentrasi penambahan CMC dan maizena terhadap sifat fisik velva sirsak dan untuk mengetahui perlakuan yang dapat menghasilkan velva sirsak dengan sifat fisik dan organoleptik yang baik. Penelitian ini menggunakan rancangan acak kelompok yang terdiri dari dua faktor yaitu faktor A dan faktor B. Faktor A adalah konsentrasi CMC yang terdiri dari 3 level (0,5%; 0,75%; 1%), faktor B adalah konsentrasi maizena yang terdiri dari 3 level (1%; 2%; 3%) dan dilakukan 3 kali pengulangan. Parameter yang diamati meliputi overrun, tekstur, kecepatan meleleh, kecerahan dan sifat organoleptik yang meliputi warna, tekstur, rasa, dan keseluruhan. Data pengamatan di analisis secara statistik menggunakan sidik ragam dan dilanjutkan dengan Uji Duncan pada taraf beda nyata 5% jika terdapat perbedaan. Berdasarkan hasil penelitian menunjukkan bahwa penambahan kombinasi konsentrasi CMC dan maizena berpengaruh terhadap sifat fisik yaitu overrun, tekstur, kecepatan meleleh, dan kecerahan. Penambahan jumlah konsentrasi CMC dan maizena akan membuat sifat fisik pada velva sirsak semakin baik didapatkan velva sirsak yang terbaik adalah perlakuan A3B3 (CMC 1% dan maizena 3%). Velva yang dihasilkan memiliki overrun 52,13%; tekstur 196,50g/10mm; kecepatan meleleh 13,23% dan kecerahan 40,82. Hasil uji organoleptik berdasarkan atribut warna, rasa dan tekstur didapatkan velva sirsak yang terbaik adalah perlakuan A3B1 (CMC 1% dan maizena 1%) sebesar 6,84. Secara keseluruhan pada perlakuan A3B1 lebih banyak disukai oleh panelis dan kesukaan keseluruhan panelis terhadap velva sirsak ditentukan oleh rasa.",8,id,SIFAT FISIK; ORGANOLEPTIK; SIRSAK; CMC; MAIZENA; VELVA; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/95768 
"Evaluasi SifatSifat Prebiotik Cookies Bar Berbasis Pisang, Ubi Jalar, dan Kacang secara In Vivo  pada  Tikus Wistar Jantan","Indonesia adalah negara yang kaya akan pangan  lokal seperti pisang, ubi jalar, kacang-kacangan, dan lain sebagainya. Indonesia termasuk dalam produsen pisang dan pengekspor ubi jalar terbesar nomor tujuh di dunia. Tingginya produktivitas tersebut tidak diiringi dengan penggunaan pangan lokal secara optimal. Cookies bar dengan bahan pangan lokal seperti pisang agung dan raja, ubi jalar ungu dan putih, serta kacang tunggak dan kacang hijau bisa menjadi solusi olahan pangan lokal yang menyehatkan. Cookies bar berbasis bahan pangan lokal, yang diklaim sebagai bahan pangan berprebiotik, belum diketahui pengaruhnya terhadap peningkatan probiotik dan penghambatan bakteri patogen pada sistem pencernaan. Oleh karena itu perlu dilakukan uji in vivo prebiotik cookies bar untuk mengetahui pengaruh cookies bar terhadap profil dan populasi mikroflora pada sistem pencernaan. Tujuan penelitian ini adalah mengidentifikasi populasi dan profil mikroflora yang ada pada feses tikus Wistar jantan, menghitung nilai Indeks Prebiotik (IP), dan mengidentifikasi profil VFA (Volatille Fatty Acid). Terdapat tiga jenis cookies bar yang akan diuji sifat prebiotiknya. Cookies bar pertama (CB1) berbahan dasar pisang agung dan ubi jalar ungu. Pisang agung, ubi jalar putih, dan kacang tunggak menjadi bahan dasar cookies bar kedua (CB2), sedangkan bahan dasar untuk cookies bar ketiga (CB3) adalah pisang raja dan kacang hijau. Ketiga jenis cookies bar diuji secara in vivo pada tikus Wistar jantan dengan persetujuan etik dari Komisi Etik Penelitian Nomor: 942/H25.1.11/KE/2016.  Uji in vivo dibagi menjadi tiga masa tahapan yaitu masa adaptasi, masa perlakuan, dan masa netralisasi. Setiap 7 hari sekali dilakukan pengambilan sampel feses tikus untuk diidentifikasi populasi dan profil mikroba, nilai IP, dan kadar VFA. Ketiga jenis cookies bar dapat meningkatkan populasi probiotik dan menurunkan populasi bakteri patogen. Cookies bar berbahan dasar pisang agung dan ubi jalar ungu dapat meningkatkan probiotik sebesar 1,79% dan menurunkan bakteri patogen sebesar 13,47%. Peningkatan probiotik dengan asupan cookies bar berbasis pisang agung, ubi jalar putih, dan kacang tunggak sebesar 5,41% dengan persentase penghambatan bakteri patogen 7,96%. Cookies bar dengan bahan baku pisang raja dan kacang hijau memiliki persentase peningkatan probiotik sebesar 2,31% dan penghambatan bakteri patogen sebesar 12,01%. Nilai IP (Indeks Prebiotik) cookies bar yaitu 4,65 pada cookies bar berbahan dasar pisang agung dan ubi jalar ungu, 1,03 pada cookies bar berbahan dasar pisang agung, ubi jalar putih, dan kacang tunggak, serta 1,80 pada cookies bar berbahan dasar pisang raja dan kacang hijau. Semakin tinggi nilai IP, semakin besar pula persentase penghambatan bakteri patogen. Konsumsi cookies bar oleh tikus Wistar jantan dapat meningkatkan tingkat fermentabilitas pakan dengan adanya peningkatan konsentrasi VFA feses khusunya asam asetat yaitu sebesar 11,67 mM pada tikus dengan asupan cookies bar berbahan dasar pisang agung dan ubi jalar ungu, 6,03 mM pada tikus dengan pakan cookies bar berbahan baku pisang agung, ubi jalar putih, dan kacang tunggak, serta 0,76 mM pada tikus yang diberi cookies bar dari pisang raja dan kacang hijau.",8,id,Prebiotik Cookies Bar; Pisang; Other,https://repository.unej.ac.id/handle/123456789/95772 
"ANALISIS KEBUTUHAN ENERGI DI UNIT HOME INDUSTRY TAPAI SINGKONG “SUPER EMAK” (Studi Kasus di Desa Karangsari, Kecamatan Sempu, Kabupaten Banyuwangi)","Home industry tapai singkong “Super Emak” merupakan salah satu home industry di Kecamatan Sempu yang memiliki kapasitas produksi rata-rata sebesar 2 ton singkong per hari. Sejauh ini belum teridentifikasi penggunaan energi dan kemungkinan terjadinya pemborosan energi di home industry tersebut. Dengan demikian, diperlukan analisis kebutuhan energi untuk mengidentifikasi peluang penghematan energi. Pada penelitian ini, energi yang dianalisis adalah terkait kebutuhan energi biologis dan energi langsung yang terdapat pada setiap proses produksi tapai singkong “Super Emak”. Tujuan penelitian ini adalah mengidentifikasi jenis kebutuhan energi dan menghitung kebutuhan energi total, serta mengetahui kebutuhan bahan bakar setiap proses perebusan singkong. Penelitian ini dilaksanakan di Desa Karangsari, Kecamatan Sempu, Banyuwangi pada bulan Juni 2016. Metode pengambilan data yang digunakan adalah metode sampling acak sederhana (simple random sampling) pada produksi tapai menggunakan bahan baku 70 kg singkong. Sumber data yang digunakan meliputi data primer, yaitu data yang diperoleh peneliti secara langsung melalui proses pengamatan, mencatat dan menghitung, serta wawancara. Data sekunder berupa data penunjang yang diperoleh dari literatur. Pendekatan analisis yang digunakan adalah menghitung energi input setiap proses pada produksi tapai singkong berdasarkan sumber energi biologis dan energi langsung, dan melakukan dugaan selang rerata kebutuhan energi setiap proses menggunakan uji t dengan tingkat kepercayaan 95 %. Proses produksi tapai singkong “Super Emak” meliputi proses pengupasan dan pemotongan, pencucian, perebusan, pendinginan, peragian, dan pengemasan. ix ix Energi input total adalah 5,179 MJ/sampel dengan konsumsi terbesar pada kebutuhan energi langsung, yaitu 3,282 MJ/sampel. Dugaan selang dengan tingkat kepercayaan 95 % (t α2()=t0,025 (6) =2,447), menunjukkan bahwa kebutuhan energi biologis setiap proses meliputi (1) proses pengupasan dan pemotongan: (0,296 - 0,632) MJ; (2) proses pencucian: (0,152 - 0,202) MJ; (3) proses perebusan: (0,393 - 0,532) MJ; (4) proses pendinginan: (0,047 - 0,073) MJ; (5) proses peragian: (0,038 - 0,059) MJ; dan (6) proses pengemasan: (0,447 - 0,923) MJ. Kebutuhan energi langsung pada produksi tapai singkong “Super Emak”, meliputi: (1) kebutuhan energi listrik: (0,006 - 0,008) MJ; (2) energi bahan bakar minyak (solar): (0,315 - 0,414) MJ; dan kebutuhan energi kayu bakar:(2,116 - 3,705) MJ. Konsumsi bahan bakar setiap proses perebusan adalah sebesar 8,541 kg kayu mahoni dan waktu perebusan 68,2 menit. Hasil plot data menunjukkan bahwa pola pertumbuhan suhu air perebusan singkong memiliki persamaan Nt=100−𝑒(4,2113+0,0171 x), dengan suhu maksimum mencapai 83 derajat C.",8,id,KEBUTUHAN ENERGI; HOME INDUSTRY; TAPAI SINGKONG; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/95765 
KARAKTERISTIK SOSIS BERBAHAN BAKU CAMPURAN JAMUR TIRAM PUTIH (Pleurotus ostreaotus) DAN OTAK SAPI,"merupakan emulsi minyak dalam air yang dibuat dengan bahan utama daging dan bahan pembantu berupa bahan pengikat, bahan pengisi, gula, garam serta bumbu. Bahan baku dalam pembuatan sosis yang sering digunakan yaitu daging. Harga daging yang mahal akan menyebabkan harga sosis daging juga mahal, sehingga dibutuhkan inovasi menggunakan bahan lain yang harganya lebih murah tetapi memiliki kandungan protein dan serat seperti jamur tiram. Jamur tiram memiliki kandungan protein dan serat namun kandungan lemak yang rendah, sehingga dibutuhkan penambahan lemak dari bahan pangan lainnya seperti otak sapi. Otak sapi memiliki kadar lemak yang cukup tinggi sehingga dapat meningkatkan kandungan lemak pada sosis campuran jamur tiram putih dan otak sapi. Penelitian dilakukan dua tahapan yaitu penelitian pendahuluan dan penelitian utama. Rancangan percobaan yang digunakan dalam penelitian ini adalah Rancangan Acak Lengkap dengan perlakuan perbedaan rasio jamur tiram putih dan otak sapi. Rasio jamur tiram putih dan otak sapi yaitu P1 (90:10); P2 (80:20); P3 (70:30); P4 (60:40); P5 (50:50) dengan dilakukan 3 kali pengulangan. Data yang dihasilkan diolah menggunakan sidik ragam (Anova), apabila ada perbedaan yang signifikan antar perlakuan, dilanjutkan dengan uji Duncan’s Multiple Range (DMRT) dengan tingkat kepercayaan 5%. Perlakuan terbaik ditentukan dengan menggunakan uji efektivitas. Pengamatan penelitian meliputi sifat fisik, sifat kimia dan organoleptik. Sifat fisik meliputi tekstur, warna (Lightness), cooking loss, dan kenampakan irisan. Sifat kimia meliputi kadar air dan kadar lemak. Sifat organoleptik meliputi kesukaan warna, aroma, tekstur, rasa, dan keseluruhan. Perlakuan terbaik dilakukan uji proksimat. Hasil penelitian menunjukkan bahwa formulasi berpengaruh nyata terhadap kadar air, kadar lemak, tekstur, cooking loss, dan warna tetapi tidak mempengaruhi terhadap kesukaan warna, aroma, rasa, tekstur dan kesukaan keseluruhan. Berdasarkan uji efektivitas dari penelitian ini didapatkan formula terbaik pada perlakuan P5 (rasio jamur tiram putih dan otak sapi = 50:50). Sosis yang dihasilkan memiliki nilai tekstur 63 g/1,5mm; nilai warna 57,59; cooking loss 7,11%; kadar air 60,31%; kadar lemak 4,22%; kadar protein 21,05%; kadar abu 2,08%; kadar karbohidrat 12,34%; ; kesukaan warna, aroma, tekstur, rasa dan keseluruhan berturutturut 5,6; 6,36; 5,36; 5,75; 5,92 (netral- sedikit suka).",8,id,SOSIS; CAMPURAN JAMUR TIRAM PUTIH; OTAK SAPI; Pleurotus ostreaotus; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/95767 
DINAMIKA PERUBAHAN KAPANG TOSIGENIK PADA BIJI KOPI HASIL PENGOLAHAN BASAH DALAM BERBAGAI JENIS PENGEMAS SELAMA PENYIMPANAN,"Biji kopi merupakan salah satu hasil pertanian higroskopis oleh karena itu mutunya sangat dipengaruhi oleh kondisi tempat penyimpanan .cara penyimpanan yang kurang baik ,dapat menyebabkan kerusakan mutu apalagi indonesia negara tropis.",8,id,PENGOLAN BUAH KOPI MENJADI KOPI BIJI BERSIFAT TERBUKA; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/95769 
PENGARUH PENGATURAN pH DAN LAMA EKSTRAKSI TERHDAP KARAKTERISTIK PEKTIN KULIT BUAH JERUK BESAR ( Citrus grandis ),"Tiap daerah di indonesia mempunyai nama berbeda diantaranya munter,nagiri, ( Aceh ) unte balon unte, godang,unte susu (toba ) ,Limau godang (Minangkabau),Jeruk delima(Sunda) Jeruk adas jeruk gulung (jawa) Jeruk Mcan(Madura) dan jeruk muntis,jeruk jeruti(bali).",8,id,"Citrus grandis L, Citrus maxima; Undergraduat Thesis",https://repository.unej.ac.id/handle/123456789/95766 
PENJERNIHAN MINYAK GORENG BEKAS MENGGUNAKAN ARANG AKTIF DARI KULIT TANDUK BIJI KOPI,"Minyak goreng merupakan salah satu dari kebutuhan pokok masyarakat di Indonesia yang sebagian besar memiliki kecenderungan mengkonsumsi bahan pangan olahan dengan cara digoreng. Penggunaan minyak goreng yang berulang-ulang pada suhu tinggi dan waktu yang lama akan mengakibatkan kerusakan fisik dan kimia pada minyak seperti perubahan warna, bau, kekentalan, meningkatnya bilangan peroksida serta asam lemak bebas. Upaya untuk memanfaatkan minyak goreng bekas yaitu dengan cara memperbaiki kualitasnya, salah satunya menggunakan arang aktif kulit tanduk biji kopi sebagai bahan adsorben. Kulit tanduk biji kopi mengandung sejumlah unsur karbon. Pada kulit tanduk biji kopi jenis arabika mengandung selulosa sebanyak 11,60% sedangkan pada biji kopi robusta sebesar 7,58%. Kandungan selulosa pada kulit tanduk biji kopi akan menentukan jumlah karbon yang tersisa dalam arang. Semakin banyak kandungan selulosa, maka jumlah karbon yang terdapat dalam arang juga semakin banyak. Unsur karbon hasil penguraian selulosa tersusun ulang membentuk struktur heksagonal. Masing-masing struktur heksagonalnya saling terikat sehingga membentuk pori-pori pada permukaan arang aktif. Pori inilah yang membuat arang dapat dimanfaatkan sebagai adsorben Tujuan dari penelitian ini untuk mengetahui karakteristik arang aktif kulit tanduk biji kopi, mengetahui pengaruh frekuensi penggorengan terhadap kerusakan minyak serta untuk mengetahui kemampuan adsorbsi arang aktif kulit tanduk biji kopi dan arang aktif komersial pada minyak goreng bekas pakai dengan variasi berbagai frekuensi penggorengan. Penelitian ini terdiri dari tiga tahap utama yaitu pembuatan arang aktif kulit tanduk biji kopi, persiapan sampel minyak goreng bekas serta proses penjernihan minyak goreng bekas menggunakan arang aktif kulit tanduk biji kopi. Parameter pengamatan meliputi karakteristik arang aktif serta sifat fisik dan kimia minyak goreng sebelum dan sesudah penjernihan menggunakan arang aktif. Hasil dari penelitian ini ditampilkan dalam bentuk grafik atau histogram untuk mempermudah interpretasi data. Hasil penelitian menunjukkan arang aktif kulit tanduk biji kopi dapat digunakan sebagai bahan adsorben atau penyerap, tetapi memiliki kualitas kurang baik dari pada arang aktif komersial. Arang aktif kulit tanduk biji kopi memiliki karakteristik kadar air 6,908% ; kadar abu 3,517% dan daya jerap iod 1090,038 mg/g. Menurut SNI 06-3730-1995 tentang arang aktif teknis, karakteristik arang aktif kulit tanduk biji kopi sudah memenuhi standart SNI. Minyak goreng bekas pakai pada frekuensi penggorengan ke 3,4 dan 5 sebelum dilakukan proses penjernihan memiliki nilai kecerahan secara berturut-turut sebesar 41,59; 41,25; 41,08, kadar air 2,576%; 3,535%; 3,958%, angka asam 0,431 mgKOH/g; 0,491 mgKOH/g; 0,556 mgKOH/g, angka peroksida 5,180 meq O2/kg; 8,518 meqO2/kg; 10,498 meqO2/kg. Minyak goreng bekas pakai pada frekuensi penggorengan ke 3,4 dan 5 setelah diadsorpsi menggunakan arang aktif kulit tanduk biji kopi memiliki nilai kecerahan secara berturut-turut sebesar 46,65; 46,63; 46,38, kadar air 2,465%; 3,501%; 3,843%, angka asam 0,342 mgKOH/g; 0,395 mgKOH/g; 0,406 mgKOH/g, angka peroksida 2,144 meq O2/kg; 5,507 meqO2/kg; 7,187 meqO2/kg. Hasil ini menujukkan bahwa kadar air minyak goreng belum memenuhi SNI, sedangkan angka asam dan angka peroksida sudah memenuhi SNI 3741:2013 tentang minyak goreng.",8,id,PENJERNIHAN; MINYAK GORENG; ARANG AKTIF; KULIT TANDUK; BIJI KOPI; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/95829 
ANALISIS USAHA PENYEDIAAN TRAKTOR TANGAN DI KELURAHAN ANTIROGO KECAMATAN SUMBERSARI KABUPATEN JEMBER,"Penggunaan alat dan mesin pertanian dikembangkan agar produktivitas tenaga meningkat, pekerjaan lebih mudah dan efisien. Pengolahan tanah dengan menggunakan traktor dapat mempercepat dan menjamin keseragaman waktu tanam serta dapat meningkatkan intensitas tanam sampai 20%. Petani di Kelurahan Antirogo sudah menggunakan traktor tangan tetapi tidak semua petani memiliki traktor tangan. Keterbatasan modal sehingga tidak semua petani memiliki traktor tangan. Sehingga dibutuhkan sebuah usaha penyewaan traktor tangan agar dapat membantu petani yang tidak memiliki traktor tangan untuk menggunakan traktor tangan dalam pengolahan tanah. Penelitian dilakukan melalui tiga tahap yakni, survey, wawancara, dan pengujian traktor tangan. Survey lapangan dilaksanakan untuk memperoleh data tentang deskripsi wilayah dan keadaan umum pertanian di Kelurahan Antirogo. Wawancara kepada setiap responden dilakukan dengan menggunakan daftar pertanyaan yang telah disiapkan. Pengujian pengoprasian traktor tangan dilaksanakan untuk memperoleh data kecepatan traktor tangan tanpa beban, kecepatan traktor tangan dengan beban, serta kapasitas kerja traktor tangan menghunakan tiga traktor yang berbeda. Hasil penelitian yang telah dilakukan, bahwa jenis traktor tangan yang paling baik pada penelitian ini adalah traktor B yaitu traktor dengan mesin penggerak Kubota tipe RD 81 DI-2S, serta membutuhkan 21 unit traktor tangan dengan luas lahan pertanian 396,7 Ha. Ketersediaan traktor tangan di kelurahan Antirogo sudah sesuai dengan kebutuhanya tetapi persebaran belum merata di setiap lingkungan. Penilaian kesepadanan teknologi di Kelurahan Antirogo untuk nilai technoware sesuai, nilai humanware mampu, nilai infoware kurang sesuai dan organoware cukup sesuai. Berdasarkan analisis ekonomi, penyewaan traktor tangan di kelurahan Antirogo sudah layak secara finansial, karena nilai NPV positif atau lebih besar dari pada nol, nilai IRR lebih besar dari pada suku bunga komersial (12%), dan B/C Rasio lebih besar dari pada satu.",8,id,PENYEDIAAN TRAKTOR TANGAN; KELURAHAN ANTIROGO KECAMATAN SUMBERSARI KABUPATEN JEMBER; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/95830 
PENGARUH JENIS DAN JUMLAH KORO TERHADAP SIFAT FISIK DAN SENSORIK FLAKE UMBI TALAS (Colocasia esculenta (L.) Schott),"Penelitian ini bertujuan untuk mengetahui pengaruh jenis dan jumlah koro terhadap sifat fisik dan sensorik flake umbi talas dan mengetahui jenis dan jumlah koro yang tepat untuk menghasilkan flake umbi talas dengan sifat-sifat fisik dan sensorik yang baik. Penelitian ini menggunakan Rancangan Acak Kelompok (RAK) dengan 2 faktor. Faktor pertama adalah jenis koro.(komak, pedang dan kratok) dan faktor kedua adalah jumlah koro yang dicampurkan (20%, 25%, 30%). Parameter yang diamati meliputi daya rehidrasi (metode penimbangan), kerapuhan (menggunakan Jelly Strength Tester yang dimodifikasi), warna (dengan Colour Reader) dan uji organoleptik yaitu tingkat kesukaan terhadap rasa, warna, kerenyahan, tekstur seduhan, keseluruhan. Untuk mengetahui perbedaan antar perlakuan digunakan uji Duncan dan untuk menentukan perlakuan terbaik digunakan uji efektifitas. Jenis koro yang dicampurkan berpengaruh terhadap indeks kerapuhan dan warna, namun tidak berpengaruh terhadap daya rehidrasi flake umbi talas. Jumlah koro yang dicampurkan tidak berpengaruh terhadap daya rehidrasi, indeks kerapuhan dan warna flake umbi talas. Jenis dan jumlah koro yang dicampurkan berpengaruh terhadap nilai kesukaan rasa dan tekstur, namun tidak berpengaruh terhadap daya rehidrasi, indeks kerapuhan, warna, nilai kesukaan warna dan nilai kesukaan kerenyahan flake umbi talas. Flake umbi talas terbaik yang dihasilkan adalah flake dengan penambahan koro komak sebanyak 25% (A 1 B2). Flake umbi talas yang dihasilkan mempunyai daya rehidrasi 183,75, indeks kerapuhan 28,03 glmm2, nilai wama 62,87, nilai kesukaan rasa 3,72 (cukup suka-suka), nilai kesukaan warna 2,68 (agak suka-cukup suka), nilai kesukaan kerenyahan 3,64 (cukup suka-suka), nilai kesukaan tekstur setelah diseduh 3,32 (cukup suka-suka) dan nilai kesukaan keseluruhan 3,72 (cukup suka-suka).",8,id,KORO; UMBI TALAS (Colocasia esculenta (L.) Schott); Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/95833 
KARAKTERISASIBIJI DAN FRAKSINASI PROTEIN DARI KORO KRATOK (Phaseolus lunatus (L.) Sweet) VARIETAS KRATOK PUTIH,"Hasil penelitian menunjukkan bahwa biji koro kratok (Phaseolus lunaus (L.) Sweet) varietas kratok putih mempunyai bentuk biji yang bulat memanjang dan agak sintal dengan warna berkisar antara putih hingga kuning. Nilai BDD dari koro kratok putih berkisar 92,35k 0,90 %. Dilihat dari komposisi kimia koro kratok putih, karbohidrat mempunyai kandungan yang paling tinggi yaitu 67,12 %, dengan komponen penyusun terbesar pati sebesar 61,27%. Disusul dengan protein 16,15 %, kadar air 11,23 %, kadar abu 4,36 dan kadar lemak yang rendah yaitu 1,14 %. Kandungan protein terbanyak adalah albumin. Dan fraksi globulin yang terbesar adalah globulin 7S. Nilai BDD yang cukup besar dari koro kratok (Phaseolus lunaus (L.) Sweet) varietas kratok putih dan juga komposisi karbohidrat dan protein yang cukup tinggi serta kadar lemak yang rendah membuat koro ini potensi sekali untuk dikembangkan sebagai sumber pangan dan alternatif protein nabati baru. Selain itu komposisi globulin 7S yang mendominasi memungkinkan protein biji ini dijadikan sebagai bahan tambahan makanan yang baik.",8,id,PROTEIN; DARI KORO KRATOK (Phaseolus lunatus (L.) Sweet); Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/95828 
SUBSTITUSI TAPIOKA DAN KENTANG PADA PEMBUATAN ONDE-ONDE,"Hasil penelitian menunjukkan bahwa jenis bahan substitusi berpengaruh nyata terhadap tekstur 24 jam dan kecerahan warna, tidak berpengaruh nyata terhadap tekstur 0 jam dan intensitas warna. Sedangkan prosentase bahan substitusi berpengaruh sangat nyata terhadap tekstur 24 jam, berpengaruh nyata terhadap tekstur 0 jam dan tidak berpengaruh nyata terhadap kecerahan warna maupun intensitas warna. Untuk sifat organoleptik berpengaruh sangat nyata terhadap tekstur, rasa dan keseluruhan, dan tidak berpengaruh nyata terhadap warna dan aroma. Berdasarkan uji efektifitas, kombinasi perlakuan yang disukai panelis adalah A2B3 yaitu onde-onde dengan jenis bahan substitusi kentang dan prosentase penambahan sebesar 60% dengan kisaran tingkat kesukaan antara agak suka sampai suka (3,40 sampai 4,20) dan nilai uji efektifitas sebesar 0,84.",8,id,TAPIOKA DAN KENTANG; ONDE-ONDE; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/95834 
PENGARUH FORMULASI SUSU DAN SANTAN TERHADAP SIFAT FISIK DAN ORGANOLEPTIK ONDE-ONDE,"Hasil penelitian menunjukkan bahwa jenis penambahan susu atau santan berpengaruh nyata terhadap sifat fisik, warna, sifat organoleptik rasa, tekstur dan keseluruhan. Jumlah penambahan susu atau santan memberikan pengaruh nyata terhadap sifat tisik tekstur, sifat organoleptik rasa, tekstur dan keseluruhan. Kombinasi perlakuan yang terbaik adalah kombinasi perlakuan A1B3 yaitu onde-onde dengan penambahan susu sebesar 25 %.",8,id,FORMULASI SUSU DAN SANTAN; ONDE-ONDE; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/95827 
KARAKTERISASI PRODUK SIRUP BUAH NAGA MERAH (Hylocereus polyrhizus) DENGAN VARIASI RASIO DAGING DAN KULIT BUAH,"Pasca pemetikan, buah naga yang tanpa memiliki cacat fisik hanya mampu memiliki masa simpan selama 10 sampai 14 hari disuhu ruang. Selebihnya buah naga akan mengalami proses pembusukan, yang akan merusak kondisi fisik serta kandungan gizi buah. Sedangkan kandungan gizi seperti protein, lemak, kalsium, fosfor, karbohdrat, vitamin, dan kandungan antioksidan pada kulit buah akan rusak seiring dengan proses pembusukan. Pembuatan sirup dari bahan dasar buah naga dengan variasi rasio daging dan kulitnya diharapkan dapat meningkatkan daya simpannya dan meningkatkan kandungan gizi sirup. Namun kedua faktor tersebut berpengaruh terhadap karakteristik sirup yang dihasilkan. Oleh karena itu perlu adanya penelitian mengenai pengaruh rasio daging dan kulit buah naga dalam pembuatan sirup. Tujuan dari penelitian ini adalah : 1) Mendapatkan formula sirup daging dan kulit buah naga yang baik berdasarkan kualitas organoleptik yang dapat diterima oleh konsumen. 2) Menentukan formula yang tepat pada sirup daging dan kulit buah naga merah. Rancangan percobaan penelitian mengunakan faktor variasi rasio daging dan kulit buah naga dalam pembuatan sirup buah naga merah. Variasi rasio daging dan kulit buah naga merah, yaitu P1 (90:10), P2 (70:30), P3 (50:50), P4 (30:70), dan P5 (10:90). Analisa produk sirup buah naga dimulai dengan melakukan Uji Organoleptik terlebih dahulu, untuk mendapatkan 3 formulasi terbaik sesuai tingkat kesukaan konsumen. Pengujian menggunakan 30 panelis untuk menilai organoleptik produk dengan parameter meliputi warna, aroma, rasa, dan keseluruhan. Setelah itu dilanjutkan analisisa lanjutan, seperti Uji pH, Viskositas, Kadar Vitamin C, dan Aktivitas Antioksidan. Sedangkan untuk mendapatkan perlakuan terbaik dari ketiga sampel dilanjutkan uji indeks efektivitas. Hasil penelitian menunjukkan bahwa untuk uji orgnoleptik tiga perlakuan terbaik dari uji organoleptik dengan parameter warna, rasa, aroma, dan keseluruhan yaitu sirup pada sampel P2 (70% daging : 30% kulit) dengan skor 3,5; P3 (50% daging : 50% kulit) dengan skor 3,43, dan P4 (30% daging : 70% kulit) dengan skor 3,67. Sedangkan sirup dengan perlakuan terbaik yitu produk sirup daging dan kulit buah naga merah pada formulasi P4, yaitu sirup yang tersusun atas 30% daging dan 70% kulit buah dengan karakterisik pH 4,08; viskositas 5,09; vitamin C 18,64; dan aktivitas antioksidan 22,91.",8,id,Sirup Buah Naga Merah; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/95885 
